Playback mode: Real-time x5
Flight log started
t = 251762 ms, altitude = -0.72, az = 1.02, temperature = 17.83, battery = 12.2161, state = Landed
[Error] AltitudeNegative at t = 251762 ms
t = 252128 ms, altitude = -0.75, az = 0.91, temperature = 17.82, battery = 12.216, state = Landed
[Error] AltitudeNegative at t = 252128 ms
t = 252494 ms, altitude = -0.76, az = 0.86, temperature = 17.83, battery = 12.2158, state = Landed
[Error] AltitudeNegative at t = 252494 ms
t = 252863 ms, altitude = -0.77, az = 0.8, temperature = 17.84, battery = 12.2157, state = Landed
[Error] AltitudeNegative at t = 252863 ms
t = 253229 ms, altitude = -0.76, az = 0.85, temperature = 17.84, battery = 12.2156, state = Landed
[Error] AltitudeNegative at t = 253229 ms
t = 253594 ms, altitude = -0.76, az = 0.95, temperature = 17.84, battery = 12.2155, state = Landed
[Error] AltitudeNegative at t = 253594 ms
t = 253960 ms, altitude = -0.78, az = 0.94, temperature = 17.84, battery = 12.2153, state = Landed
[Error] AltitudeNegative at t = 253960 ms
t = 254325 ms, altitude = -0.76, az = 0.93, temperature = 17.84, battery = 12.2152, state = Landed
[Error] AltitudeNegative at t = 254325 ms
t = 254694 ms, altitude = -0.81, az = 0.97, temperature = 17.84, battery = 12.2151, state = Landed
[Error] AltitudeNegative at t = 254694 ms
t = 255059 ms, altitude = -0.82, az = 0.97, temperature = 17.84, battery = 12.215, state = Landed
[Error] AltitudeNegative at t = 255059 ms
t = 255425 ms, altitude = -0.86, az = 0.96, temperature = 17.85, battery = 12.2149, state = Landed
[Error] AltitudeNegative at t = 255425 ms
t = 255791 ms, altitude = -0.87, az = 0.96, temperature = 17.84, battery = 12.2147, state = Landed
[Error] AltitudeNegative at t = 255791 ms
t = 256156 ms, altitude = -0.88, az = 1.1, temperature = 17.85, battery = 12.2146, state = Landed
[Error] AltitudeNegative at t = 256156 ms
t = 256525 ms, altitude = -0.87, az = 1.08, temperature = 17.84, battery = 12.2145, state = Landed
[Error] AltitudeNegative at t = 256525 ms
t = 256891 ms, altitude = -0.91, az = 1.06, temperature = 17.83, battery = 12.2144, state = Landed
[Error] AltitudeNegative at t = 256891 ms
t = 257256 ms, altitude = -0.94, az = 1.07, temperature = 17.83, battery = 12.2142, state = Landed
[Error] AltitudeNegative at t = 257256 ms
t = 257622 ms, altitude = -0.94, az = 1.07, temperature = 17.84, battery = 12.2141, state = Landed
[Error] AltitudeNegative at t = 257622 ms
t = 257987 ms, altitude = -0.93, az = 1.13, temperature = 17.84, battery = 12.214, state = Landed
[Error] AltitudeNegative at t = 257987 ms
t = 258352 ms, altitude = -0.93, az = 1, temperature = 17.84, battery = 12.2139, state = Landed
[Error] AltitudeNegative at t = 258352 ms
t = 258721 ms, altitude = -0.9, az = 1.03, temperature = 17.84, battery = 12.2138, state = Landed
[Error] AltitudeNegative at t = 258721 ms
t = 259087 ms, altitude = -0.87, az = 1.01, temperature = 17.84, battery = 12.2136, state = Landed
[Error] AltitudeNegative at t = 259087 ms
t = 259453 ms, altitude = -0.84, az = 1.03, temperature = 17.83, battery = 12.2135, state = Landed
[Error] AltitudeNegative at t = 259453 ms
t = 259819 ms, altitude = -0.82, az = 1.19, temperature = 17.82, battery = 12.2134, state = Landed
[Error] AltitudeNegative at t = 259819 ms
t = 260185 ms, altitude = -0.84, az = 0.97, temperature = 17.82, battery = 12.2133, state = Landed
[Error] AltitudeNegative at t = 260185 ms
t = 260554 ms, altitude = -0.83, az = 1, temperature = 17.82, battery = 12.2131, state = Landed
[Error] AltitudeNegative at t = 260554 ms
t = 260920 ms, altitude = -0.84, az = 1.12, temperature = 17.83, battery = 12.213, state = Landed
[Error] AltitudeNegative at t = 260920 ms
t = 261285 ms, altitude = -0.87, az = 1.05, temperature = 17.83, battery = 12.2129, state = Landed
[Error] AltitudeNegative at t = 261285 ms
t = 261650 ms, altitude = -0.89, az = 1.07, temperature = 17.84, battery = 12.2128, state = Landed
[Error] AltitudeNegative at t = 261650 ms
t = 262016 ms, altitude = -0.9, az = 1.06, temperature = 17.84, battery = 12.2127, state = Landed
[Error] AltitudeNegative at t = 262016 ms
t = 262383 ms, altitude = -0.91, az = 0.86, temperature = 17.83, battery = 12.2125, state = Landed
[Error] AltitudeNegative at t = 262383 ms
t = 262749 ms, altitude = -0.89, az = 0.88, temperature = 17.82, battery = 12.2124, state = Landed
[Error] AltitudeNegative at t = 262749 ms
t = 263114 ms, altitude = -0.84, az = 0.8, temperature = 17.82, battery = 12.2123, state = Landed
[Error] AltitudeNegative at t = 263114 ms
t = 263480 ms, altitude = -0.79, az = 0.99, temperature = 17.81, battery = 12.2122, state = Landed
[Error] AltitudeNegative at t = 263480 ms
t = 263845 ms, altitude = -0.76, az = 0.96, temperature = 17.81, battery = 12.2121, state = Landed
[Error] AltitudeNegative at t = 263845 ms
t = 264227 ms, altitude = -0.74, az = 1.06, temperature = 17.8, battery = 12.2119, state = Landed
[Error] AltitudeNegative at t = 264227 ms
t = 264593 ms, altitude = -0.74, az = 1.04, temperature = 17.8, battery = 12.2118, state = Landed
[Error] AltitudeNegative at t = 264593 ms
t = 264960 ms, altitude = -0.73, az = 0.99, temperature = 17.8, battery = 12.2117, state = Landed
[Error] AltitudeNegative at t = 264960 ms
t = 265326 ms, altitude = -0.73, az = 1.03, temperature = 17.8, battery = 12.2116, state = Landed
[Error] AltitudeNegative at t = 265326 ms
t = 265693 ms, altitude = -0.76, az = 1.01, temperature = 17.79, battery = 12.2114, state = Landed
[Error] AltitudeNegative at t = 265693 ms
t = 266058 ms, altitude = -0.79, az = 1, temperature = 17.79, battery = 12.2113, state = Landed
[Error] AltitudeNegative at t = 266058 ms
t = 266428 ms, altitude = -0.85, az = 1.03, temperature = 17.78, battery = 12.2112, state = Landed
[Error] AltitudeNegative at t = 266428 ms
t = 266796 ms, altitude = -0.87, az = 1.03, temperature = 17.79, battery = 12.2111, state = Landed
[Error] AltitudeNegative at t = 266796 ms
t = 267162 ms, altitude = -0.86, az = 1.03, temperature = 17.8, battery = 12.2109, state = Landed
[Error] AltitudeNegative at t = 267162 ms
t = 267528 ms, altitude = -0.86, az = 1.03, temperature = 17.8, battery = 12.2108, state = Landed
[Error] AltitudeNegative at t = 267528 ms
t = 267897 ms, altitude = -0.89, az = 1.08, temperature = 17.81, battery = 12.2107, state = Landed
[Error] AltitudeNegative at t = 267897 ms
t = 268267 ms, altitude = -0.9, az = 1.08, temperature = 17.8, battery = 12.2106, state = Landed
[Error] AltitudeNegative at t = 268267 ms
t = 268634 ms, altitude = -0.95, az = 1.03, temperature = 17.8, battery = 12.2105, state = Landed
[Error] AltitudeNegative at t = 268634 ms
t = 269000 ms, altitude = -0.98, az = 1.02, temperature = 17.81, battery = 12.2103, state = Landed
[Error] AltitudeNegative at t = 269000 ms
t = 269367 ms, altitude = -0.99, az = 1.01, temperature = 17.81, battery = 12.2102, state = Landed
[Error] AltitudeNegative at t = 269367 ms
t = 269733 ms, altitude = -0.99, az = 1.03, temperature = 17.79, battery = 12.2101, state = Landed
[Error] AltitudeNegative at t = 269733 ms
t = 270103 ms, altitude = -1, az = 1.04, temperature = 17.79, battery = 12.21, state = Landed
[Error] AltitudeNegative at t = 270103 ms
t = 270471 ms, altitude = -1, az = 1, temperature = 17.78, battery = 12.2098, state = Landed
[Error] AltitudeNegative at t = 270471 ms
t = 270837 ms, altitude = -1, az = 1.06, temperature = 17.78, battery = 12.2097, state = Landed
[Error] AltitudeNegative at t = 270837 ms
t = 271203 ms, altitude = -1.02, az = 1.04, temperature = 17.78, battery = 12.2096, state = Landed
[Error] AltitudeNegative at t = 271203 ms
t = 271567 ms, altitude = -1.05, az = 1.02, temperature = 17.78, battery = 12.2095, state = Landed
[Error] AltitudeNegative at t = 271567 ms
t = 271938 ms, altitude = -1.08, az = 1.03, temperature = 17.77, battery = 12.2094, state = Landed
[Error] AltitudeNegative at t = 271938 ms
t = 272305 ms, altitude = -1.1, az = 1.01, temperature = 17.76, battery = 12.2092, state = Landed
[Error] AltitudeNegative at t = 272305 ms
t = 272670 ms, altitude = -1.12, az = 1.04, temperature = 17.78, battery = 12.2091, state = Landed
[Error] AltitudeNegative at t = 272670 ms
t = 273037 ms, altitude = -1.14, az = 1.01, temperature = 17.78, battery = 12.209, state = Landed
[Error] AltitudeNegative at t = 273037 ms
t = 273402 ms, altitude = -1.14, az = 0.97, temperature = 17.78, battery = 12.2089, state = Landed
[Error] AltitudeNegative at t = 273402 ms
t = 273773 ms, altitude = -1.15, az = 1.07, temperature = 17.77, battery = 12.2087, state = Landed
[Error] AltitudeNegative at t = 273773 ms
t = 274140 ms, altitude = -1.19, az = 0.95, temperature = 17.78, battery = 12.2086, state = Landed
[Error] AltitudeNegative at t = 274140 ms
t = 274505 ms, altitude = -1.17, az = 1.06, temperature = 17.78, battery = 12.2085, state = Landed
[Error] AltitudeNegative at t = 274505 ms
t = 274872 ms, altitude = -1.14, az = 1.1, temperature = 17.78, battery = 12.2084, state = Landed
[Error] AltitudeNegative at t = 274872 ms
t = 275238 ms, altitude = -1.1, az = 0.92, temperature = 17.77, battery = 12.2083, state = Landed
[Error] AltitudeNegative at t = 275238 ms
t = 275605 ms, altitude = -1.13, az = 1.16, temperature = 17.77, battery = 12.2081, state = Landed
[Error] AltitudeNegative at t = 275605 ms
t = 275975 ms, altitude = -1.14, az = 1.04, temperature = 17.78, battery = 12.208, state = Landed
[Error] AltitudeNegative at t = 275975 ms
t = 276340 ms, altitude = -1.13, az = 0.99, temperature = 17.78, battery = 12.2079, state = Landed
[Error] AltitudeNegative at t = 276340 ms
t = 276709 ms, altitude = -1.16, az = 0.92, temperature = 17.78, battery = 12.2078, state = Landed
[Error] AltitudeNegative at t = 276709 ms
t = 277074 ms, altitude = -1.12, az = 1.13, temperature = 17.77, battery = 12.2076, state = Landed
[Error] AltitudeNegative at t = 277074 ms
t = 277441 ms, altitude = -1.08, az = 0.95, temperature = 17.77, battery = 12.2075, state = Landed
[Error] AltitudeNegative at t = 277441 ms
t = 277812 ms, altitude = -1.03, az = 1.1, temperature = 17.75, battery = 12.2074, state = Landed
[Error] AltitudeNegative at t = 277812 ms
t = 278178 ms, altitude = -1, az = 1.02, temperature = 17.74, battery = 12.2073, state = Landed
[Error] AltitudeNegative at t = 278178 ms
t = 278544 ms, altitude = -0.95, az = 1.04, temperature = 17.76, battery = 12.2072, state = Landed
[Error] AltitudeNegative at t = 278544 ms
t = 278913 ms, altitude = -0.94, az = 0.96, temperature = 17.77, battery = 12.207, state = Landed
[Error] AltitudeNegative at t = 278913 ms
t = 279278 ms, altitude = -0.91, az = 0.93, temperature = 17.78, battery = 12.2069, state = Landed
[Error] AltitudeNegative at t = 279278 ms
t = 279661 ms, altitude = -0.92, az = 1.09, temperature = 17.78, battery = 12.2068, state = Landed
[Error] AltitudeNegative at t = 279661 ms
t = 280027 ms, altitude = -0.93, az = 1.06, temperature = 17.78, battery = 12.2067, state = Landed
[Error] AltitudeNegative at t = 280027 ms
t = 280393 ms, altitude = -0.96, az = 1.07, temperature = 17.79, battery = 12.2065, state = Landed
[Error] AltitudeNegative at t = 280393 ms
t = 280760 ms, altitude = -0.97, az = 1.01, temperature = 17.79, battery = 12.2064, state = Landed
[Error] AltitudeNegative at t = 280760 ms
t = 281125 ms, altitude = -0.97, az = 1.02, temperature = 17.78, battery = 12.2063, state = Landed
[Error] AltitudeNegative at t = 281125 ms
t = 281495 ms, altitude = -1.01, az = 1.04, temperature = 17.77, battery = 12.2062, state = Landed
[Error] AltitudeNegative at t = 281495 ms
t = 281863 ms, altitude = -1.02, az = 1.03, temperature = 17.77, battery = 12.206, state = Landed
[Error] AltitudeNegative at t = 281863 ms
t = 282228 ms, altitude = -1.04, az = 1.07, temperature = 17.78, battery = 12.2059, state = Landed
[Error] AltitudeNegative at t = 282228 ms
t = 282594 ms, altitude = -1.04, az = 1.11, temperature = 17.78, battery = 12.2058, state = Landed
[Error] AltitudeNegative at t = 282594 ms
t = 282961 ms, altitude = -1.05, az = 1.02, temperature = 17.78, battery = 12.2057, state = Landed
[Error] AltitudeNegative at t = 282961 ms
t = 283331 ms, altitude = -1.1, az = 1.13, temperature = 17.78, battery = 12.2056, state = Landed
[Error] AltitudeNegative at t = 283331 ms
t = 283696 ms, altitude = -1.12, az = 1.07, temperature = 17.78, battery = 12.2054, state = Landed
[Error] AltitudeNegative at t = 283696 ms
t = 284062 ms, altitude = -1.14, az = 1.08, temperature = 17.78, battery = 12.2053, state = Landed
[Error] AltitudeNegative at t = 284062 ms
t = 284430 ms, altitude = -1.13, az = 1.06, temperature = 17.78, battery = 12.2052, state = Landed
[Error] AltitudeNegative at t = 284430 ms
t = 284795 ms, altitude = -1.13, az = 1.09, temperature = 17.78, battery = 12.2051, state = Landed
[Error] AltitudeNegative at t = 284795 ms
t = 285162 ms, altitude = -1.11, az = 1.16, temperature = 17.76, battery = 12.2049, state = Landed
[Error] AltitudeNegative at t = 285162 ms
t = 285532 ms, altitude = -1.09, az = 0.98, temperature = 17.76, battery = 12.2048, state = Landed
[Error] AltitudeNegative at t = 285532 ms
t = 285899 ms, altitude = -1.07, az = 1, temperature = 17.76, battery = 12.2047, state = Landed
[Error] AltitudeNegative at t = 285899 ms
t = 286266 ms, altitude = -1.06, az = 0.87, temperature = 17.77, battery = 12.2046, state = Landed
[Error] AltitudeNegative at t = 286266 ms
t = 286632 ms, altitude = -1.06, az = 0.72, temperature = 17.78, battery = 12.2045, state = Landed
[Error] AltitudeNegative at t = 286632 ms
t = 287000 ms, altitude = -1.11, az = 0.53, temperature = 17.78, battery = 12.2043, state = Landed
[Error] AltitudeNegative at t = 287000 ms
t = 287369 ms, altitude = -1.12, az = 0.57, temperature = 17.77, battery = 12.2042, state = Landed
[Error] AltitudeNegative at t = 287369 ms
t = 287735 ms, altitude = -1.12, az = 0.52, temperature = 17.77, battery = 12.2041, state = Landed
[Error] AltitudeNegative at t = 287735 ms
t = 288102 ms, altitude = -1.06, az = 0.63, temperature = 17.77, battery = 12.204, state = Landed
[Error] AltitudeNegative at t = 288102 ms
t = 288467 ms, altitude = -1.07, az = 0.61, temperature = 17.78, battery = 12.2038, state = Landed
[Error] AltitudeNegative at t = 288467 ms
t = 288833 ms, altitude = -1.06, az = 0.67, temperature = 17.78, battery = 12.2037, state = Landed
[Error] AltitudeNegative at t = 288833 ms
t = 289203 ms, altitude = -1.02, az = 0.65, temperature = 17.78, battery = 12.2036, state = Landed
[Error] AltitudeNegative at t = 289203 ms
t = 289568 ms, altitude = -1, az = 0.69, temperature = 17.78, battery = 12.2035, state = Landed
[Error] AltitudeNegative at t = 289568 ms
t = 289936 ms, altitude = -1, az = 0.66, temperature = 17.78, battery = 12.2034, state = Landed
[Error] AltitudeNegative at t = 289936 ms
t = 290301 ms, altitude = -1, az = 0.64, temperature = 17.78, battery = 12.2032, state = Landed
[Error] AltitudeNegative at t = 290301 ms
Flight log finished
